收款商户号,支付记录编号,支付时间,支付金额,收入金额,通道号,银行支付记录编号,成功日期,清算勾兑日期,内扣手续费,外扣手续费,对账类型,记录生成日期,
20121114018,20130326131275,2013/3/26 9:22:13,500,2.98,104,,2013/3/26 9:22:14,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131274,2013/3/26 9:21:17,100,0.596,104,,2013/3/26 9:21:18,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131273,2013/3/26 9:21:15,100,0.596,104,,2013/3/26 9:21:16,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131268,2013/3/26 9:19:27,1500,8.94,104,,2013/3/26 9:19:28,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131265,2013/3/26 9:18:27,200,1.192,104,,2013/3/26 9:18:28,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131247,2013/3/26 9:12:53,100,0.596,104,,2013/3/26 9:12:54,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131246,2013/3/26 9:12:53,100,0.596,104,,2013/3/26 9:12:54,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131245,2013/3/26 9:12:53,100,0.596,104,,2013/3/26 9:12:54,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131244,2013/3/26 9:12:53,100,0.596,104,,2013/3/26 9:12:54,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131243,2013/3/26 9:12:53,100,0.596,104,,2013/3/26 9:12:53,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131221,2013/3/26 9:01:49,100,0.596,104,,2013/3/26 9:01:50,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131216,2013/3/26 9:01:06,1000,5.96,104,,2013/3/26 9:01:07,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131194,2013/3/26 1:48:06,500,2.98,104,,2013/3/26 1:48:07,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131193,2013/3/26 1:33:25,3000,17.88,104,,2013/3/26 1:33:25,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131192,2013/3/26 1:31:33,5000,29.8,104,,2013/3/26 1:31:34,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131191,2013/3/26 1:23:57,2000,11.92,104,,2013/3/26 1:23:58,2013/3/26 0:00:00,,,1,2013/3/27 9:42:48,
20121114018,20130326131862,2013/3/26 22:30:51,3000,17.88,105,,2013/3/26 22:30:58,2013/3/26 0:00:00,,,1,2013/3/27 9:42:19,
